source_platform,source_platform_url,data.id,data.desc,data.createTime,data.stats.collectCount,data.stats.commentCount,data.stats.diggCount,data.stats.playCount,data.stats.shareCount,data.author.nickname,data.author.id,data.duetDisplay,data.duetEnabled,data.author.uniqueId,video_url,sentiment_rulebased,voting.topic,engagement_score
tiktok.com,https://www.tiktok.com/@spschweiz,7496918247153929494,Damit das mal geklärt wäre.,2025-04-24 16:31:45,20,59,720,16400,19,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7496918247153929494,0.0,0,-2.540871523182131
tiktok.com,https://www.tiktok.com/@spschweiz,7496173125311155478,So ein Bullsh***,2025-04-22 16:20:17,14,31,334,4705,17,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7496173125311155478,0.0,0,-3.3564475677614833
tiktok.com,https://www.tiktok.com/@spschweiz,7492328010691906838,🔥🔥,2025-04-12 07:39:18,81,141,1508,19900,47,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7492328010691906838,0.0,0,-1.243545728954781
tiktok.com,https://www.tiktok.com/@spschweiz,7491339689866267906,trump-appell.ch 🍑,2025-04-09 15:44:08,72,107,1303,17000,61,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7491339689866267906,0.0,0,-1.6777986040049324
tiktok.com,https://www.tiktok.com/@spschweiz,7488650049392479510,Zeit für Elternzeit! Unterschreiben im Link in der Bio ✍️,2025-04-02 09:46:56,735,495,8254,122400,2073,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7488650049392479510,0.0,0,16.026307210199707
tiktok.com,https://www.tiktok.com/@spschweiz,7484977328024505622,"«Wer gegen diese Steuer ist, verteidigt nicht Leistung, sondern Feudalismus.»",2025-03-23 12:14:53,50,153,880,11000,31,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7484977328024505622,-0.0,1,-1.7740739144934285
tiktok.com,https://www.tiktok.com/@spschweiz,7484581766150294786,Schnappatmung.,2025-03-22 10:39:54,408,108,5766,42400,412,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7484581766150294786,0.0,0,2.500185046612895
tiktok.com,https://www.tiktok.com/@spschweiz,7483187945449557270,"Rechte Hass-Kampagne gegen Beat Jans: Mehr dazu in unserem Podcast Meyer:Wermuth auf YouTube, Spotify und Apple Podcasts. 🎧",2025-03-18 16:31:10,37,120,412,11800,30,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7483187945449557270,0.0,0,-2.250506617990167
tiktok.com,https://www.tiktok.com/@spschweiz,7480955807195057430,Bewirb dich jetzt! ➡️ Link in Bio,2025-03-12 16:09:21,6,1,129,2622,9,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7480955807195057430,0.0,0,-3.8122045276055467
tiktok.com,https://www.tiktok.com/@spschweiz,7480926359641017622,Props an die Regie für den perfekt getimten Schnitt auf das bürgerliche Männertrio.,2025-03-12 14:15:06,37,71,735,16400,26,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7480926359641017622,0.73,0,-2.401570049297546
tiktok.com,https://www.tiktok.com/@spschweiz,7480501307783138582,Haltung zeigen.,2025-03-11 10:45:42,98,63,1941,30300,43,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7480501307783138582,0.0,0,-1.4086105232406982
