source_platform,source_platform_url,data.id,data.caption.text,data.media_type,data.like_count,data.comment_count
instagram.com,https://www.instagram.com/spschweiz/,3643096235158979300_6052176286,Wehrst du dich mit uns?,2,4429,321
instagram.com,https://www.instagram.com/spschweiz/,3642541968386497905_6052176286,Totalversagen. 😤,2,5207,717
instagram.com,https://www.instagram.com/spschweiz/,3642385553513884879_6052176286,"Beid sit 21 Jahr unfallfrei, sini Prämie isch doppelt so höch 🤔  #diskriminierung",2,2034,190
instagram.com,https://www.instagram.com/spschweiz/,3641104616418166371_6052176286,"Susanne Kaiser hat undercover viel Zeit in Incel-Foren verbracht. In der neuesten Folge Meyer:Wermuth diskutiert sie mit @cedricwermuth wie aus jungen Männern Frauenhasser werden. Und was man dagegen tun kann. Jetzt auf Youtube, Spotify und Apple Podcasts (Link in Bio).",2,1585,73
instagram.com,https://www.instagram.com/spschweiz/,3638038195820936276_6052176286,"Je mehr Unterschriften wir Bundesrat Cassis übergeben können, desto grösser wird der Druck auf den Bundesrat. Unterzeichne und teile unseren offenen Brief! 🙏 (Link in Bio)",1,1775,86
instagram.com,https://www.instagram.com/spschweiz/,3637316819330001729_6052176286,"(Link in Bio) Unterzeichne und teile den offenen Brief, um den Druck auf den Bundesrat zu erhöhen. Danke ❤️‍🩹",8,5168,134
instagram.com,https://www.instagram.com/spschweiz/,3633179537412818969_6052176286,Mietrecht umsetzen = 10.6 Milliarden für die Mieter:innen. Pro Jahr. 💰,2,1093,98
instagram.com,https://www.instagram.com/spschweiz/,3631509952838041015_6052176286,@karlealexandra über die Folgen der blockierten Hilfslieferungen vor dem Gazstreifen. Das ganze Gespräch mit der Geschäftsführerin von @amnesty_schweiz findest du bei Meyer:Wermuth!,2,19513,970
instagram.com,https://www.instagram.com/spschweiz/,3630938792996055960_6052176286,"You got mail @ignaziocassis ✉

Zur Erklärung: Wir haben heute einen Brief an Bundesrat Ignazio Cassis geschrieben, um ihn zum Handeln aufzufordern. Zudem möchten wir, dass die Situation im Gazastreifen an den Von-Wattenwyl-Gesprächen thematisiert wird. Die Von-Wattenwyl-Gespräche sind ein Austausch zwischen dem Bundesrat und den Parteispitzen der Regierungsparteien, die viermal jährlich stattfinden.",8,2748,144
instagram.com,https://www.instagram.com/spschweiz/,3627950533294624310_6052176286,habemus keine geduld mehr,1,1551,24
instagram.com,https://www.instagram.com/spschweiz/,3627165003313283091_6052176286,Wir halten euch auf dem Laufenden!,8,1363,124
