source_platform,source_platform_url,data.id,data.caption.text,data.media_type,data.like_count,data.comment_count
instagram.com,https://www.instagram.com/fdp_schweiz/,3657012808458270196_2018933737,"Kantonale Mindestlöhne dürfen nicht länger Gesamtarbeitsverträge (GAV) aushebeln. Diese wichtige Gesetzesänderung hat die FDP im Nationalrat verlangt – und sich heute durchgesetzt. 👉 Staatlich verordnete Mindestlöhne führen zu weniger Jobs. Sie vernichten die Stellen der Einsteiger, der Ungelernten und der Berufstätigen mit einfachen Qualifikationen.  👉 Gewerkschaftsbosse kümmert das nicht. Jeder Trick ist ihnen recht, um die Sozialpartnerschaft zu schwächen – und Gesamtarbeitsverträge mit kantonalen Lohndiktaten zu übersteuern. 📰 Medienmitteilung: link in bio",1,91,10
instagram.com,https://www.instagram.com/fdp_schweiz/,3654759583856039011_17233619041,"Les Femmes PLR attirent l’attention sur les médias sociaux à l’occasion de la journée de la grève des femmes. Nous aussi, nous nous engageons pour l’égalité des chances, un salaire égal pour un travail égal, le télétravail, le travail à temps partiel, les bons de garde d’enfants, l’imposition individuelle et bien d’autres choses encore. Mais nous sommes constructives, nous mettons la main à la pâte et mettons le réveil, que ce soit pour le travail, la famille ou les activités bénévoles. Les femmes veulent être entendues et vues - elles aussi sont une partie importante de notre société ! Envie d’en savoir plus ? https://www.fdp.ch/mitglied-werden/  #frauenstreik2025",8,96,3
instagram.com,https://www.instagram.com/fdp_schweiz/,3654750088950055929_17233619041,"Le donne PLR si fanno notare sui social media in occasione della giornata dello sciopero femminile. Anche noi ci impegniamo per le pari opportunità, la parità salariale, il telelavoro, il lavoro a tempo parziale, i buoni per la custodia dei bambini, l’imposizione individuale e molto altro ancora. Ma lo facciamo in modo costruttivo, ci rimbocchiamo le maniche e puntiamo la sveglia – per il lavoro, la famiglia o l’impegno volontario. Le donne vogliono essere ascoltate e viste – perché anche loro sono una parte fondamentale della nostra società! Ti va di saperne di più? https://www.fdp.ch/mitglied-werden/  #frauenstreik2025",8,83,6
instagram.com,https://www.instagram.com/fdp_schweiz/,3654738515732765396_17233619041,"Die FDP Frauen machen am Frauenstreiktag auf Social Media auf sich aufmerksam. Auch wir stehen ein für Chancengerechtigkeit, gleicher Lohn für gleiche Arbeit, Homeoffice, Teilzeitarbeit, Kinderbetreuungsgutscheine, die Individualbesteuerung und vieles mehr. Wir sind aber konstruktiv, packen an und stellen den Wecker, sei es für den Beruf, die Familie oder ehrenamtliche Tätigkeiten. Frauen wollen gehört und gesehen werden - auch sie sind ein wichtiger Teil unserer Gesellschaft! Lust auf mehr? https://www.fdp.ch/mitglied-werden/ #frauenstreik2025",8,106,7
instagram.com,https://www.instagram.com/fdp_schweiz/,3651964398697089260_2018933737,"🤯Bürokratiemonster Individualbesteuerung? Ganz im Gegenteil!  Susanne Vincenz-Stauffacher erklärt, warum die Individualbesteuerung nicht nur mehr Fairness schafft, sondern auch die Steuerämter entlastet. 💡 Die Zeit ist reif für ein gerechtes Steuersystem: Arbeit muss sich lohnen – auch für Zweitverdienende. 💪 💙",2,94,3
instagram.com,https://www.instagram.com/fdp_schweiz/,3651754665419592284_2018933737,"""Mir liegt es am Herzen, dass man auch mit einer Berufslehre in der Schweiz ein gutes Leben führen kann."" ⏰Für alle, die den Wecker stellen.  Ob im Job, in der Familie oder im Ehrenamt – Ihr haltet den Laden am Laufen. Danke Euch. Für Euch machen wir Politik. 💙 #fdpwecker",2,119,3
instagram.com,https://www.instagram.com/fdp_schweiz/,3648995329119269054_2018933737,In Krisensituationen ist Solidarität gefragt.  Die FDP unterstützt die vom Bundesrat beantragte Soforthilfe für die Gemeinde Blatten und dankt den Einsatzkräften sowie der @armee.ch für ihren Einsatz vor Ort. @thierryburkart,1,81,0
instagram.com,https://www.instagram.com/fdp_schweiz/,3648246797781311091_2018933737,"🔎 Gesucht wird: Ein Präsidium für die freiheitliche Schweiz.  Die Schweiz rutscht nach links. Nur noch die FDP kämpft konsequent für all jene in diesem Land, die Verantwortung für sich und andere übernehmen. ⏰ Für all jene Bürgerinnen und Bürger wird die FDP am 18. Oktober 2025 eine neue Präsidentin/einen neuen Präsidenten wählen. Finde in unserer Bildstrecke heraus, wie genau dies ablaufen wird 🗳️ @thierryburkart",8,165,4
instagram.com,https://www.instagram.com/fdp_schweiz/,3647607298508303999_2018933737,"Der Nationalrat folgt der FDP und spricht sich für die Beibehaltung verstärkter Grenzkontrollen aus.  Ein richtiger und notwendiger Entscheid, um illegale Migration und grenzüberschreitende Kriminalität wirksam einzudämmen.  @peter_schilliger  👉 Mehr dazu erfährst Du über den Link in unserer Bio.",1,65,1
instagram.com,https://www.instagram.com/fdp_schweiz/,3646820590337137224_2018933737,"Ständerat Thierry Burkart hat sich entschieden, sein Amt als Präsident der FDP.Die Liberalen nach vier Jahren per Oktober 2025 niederzulegen.  Zur Bestimmung seiner Nachfolge setzt die Partei eine Findungskommission ein.  Die FDP dankt ihrem Präsidenten bereits heute für sein ausserordentliches Engagement, seine umsichtige Führung und seinen unermüdlichen Einsatz für die liberale Sache. 💙 📰Medienmitteilung : Link in bio @thierryburkart",1,248,6
