source_platform,source_platform_url,data.id,data.caption.text,data.caption.created_at,data.media_type,data.like_count,data.comment_count,sentiment_rulebased,voting.topic,engagement_score
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3644763958677775388_3254768218,"Vorschau Sommersession! 📢  Weniger Gebühren, NEIN zur Schuldenmacherei & Belastung des Mittelstands. Unsere Agenda für eine Schweiz mit Zukunft! 🇨🇭",2025-05-31 16:42:26+00:00,8,77,1,-0.37,0,-1.2773895281753829
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3641103907119262950_3254768218,Pride 2025 in Zürich! 🏳️‍🌈 Am 21. Juni feiern wir „Love is Liberal“ an der Pride in Zürich. Willst du dabei sein? 😁 Melde dich über den Link in der Bio an.,2025-05-26 15:30:33+00:00,1,46,0,0.58,0,-1.6636105653787383
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3636081583848584729_3254768218,"Da ist sie – die Quittung für jahrzehntelanges Aussitzen: Die AHV schreibt tiefrote Zahlen. Und was macht der Bundesrat? 📈 Mehrwertsteuer rauf. 💸 Lohnabzüge höher. Das trifft vor allem uns Junge – die arbeiten, einzahlen, aber kaum je etwas zurückbekommen werden. Wir sagen klar: So nicht. Die AHV braucht eine strukturelle Reform, keine Symptombekämpfung auf dem Rücken der nächsten Generation. ✊ Wir wehren uns gegen diese ungerechte Umverteilung – jetzt mitmachen: 👉 jungfreisinnige.ch",2025-05-19 17:12:06+00:00,8,150,4,-0.56,0,-0.264982692487604
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3633925188562772238_3254768218,"Der Bundesrat setzt weiter auf Flickwerk. Statt Innovation und Technologieoffenheit gibt’s teure Übergangslösungen. Wir Jungfreisinnigen sagen klar: Die Zukunft braucht Kernkraft, nicht Kerzenlicht. Es ist Zeit für eine Energiepolitik mit Weitblick – faktenbasiert, ideologiefrei und offen für echten Fortschritt. 💡 Für mehr Infos zu unserer Energiepolitik: 👉 jungfreisinnige.ch",2025-05-16 17:47:43+00:00,8,116,5,-0.26,0,-0.35409455203168383
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3628103347130727498_3254768218,"Die Realität zeigt: Immer mehr Jugendliche werden ins Gymnasium gedrängt – oft ohne echte Perspektive. Gleichzeitig fehlt es an Nachwuchs in Lehrberufen, obwohl genau dort heute Chancen, Innovation und Sicherheit liegen. Der duale Bildungsweg ist kein Plan B – er ist einer der besten Wege in die Zukunft. Wir setzen uns für eine tiefere Gymnasialquote, die Stärkung der Berufslehre und mehr Durchlässigkeit im Bildungssystem ein. Denn eine gute Bildung ist nicht gleich akademisch – sondern praxisnah, leistungsorientiert und zukunftsfähig. 📘 Erfahre mehr über unsere Forderungen für eine Bildungsreform: 👉 jungfreisinnige.ch/positionspapiere/bildung",2025-05-08 17:00:09+00:00,8,86,0,-0.14,0,-1.3710980135341628
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3624979257668729085_2208792678,🕯️ Kernkraft statt Kerzenschein! Versorgungssicherheit bedingt Technologieoffenheit: Wir brauchen die Kernenergie in der Schweiz.,2025-05-04 09:37:16+00:00,2,366,49,0.0,0,8.493156516044532
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3623092903832226608_3254768218,"Am 1. Mai demonstrieren andere – wir liefern Lösungen! 💡 Während Linke demonstrieren oder zu Gewalt aufrufen, fordern wir ein echtes Update für die Schweizer Arbeitswelt. Denn wie wir heute arbeiten, hat sich längst verändert – unser Arbeitsgesetz leider nicht.🔄  Deshalb fordern wir: 1️⃣ Arbeitsrecht modernisieren: Mehr Flexibilität durch freie Zeiteinteilung, bewilligungsfreies Homeoffice an Sonntagen und die Ausdehnung der Zulässigkeit des Jahresarbeitszeitmodell auf alle homeofficetauglichen Berufe.  2️⃣ Liberale Ladenöffnungszeiten: In einem ersten Schritt 12 statt 4 Sonntagsverkäufe ohne Bewilligung und mittelfristig die Abschaffung kantonaler Ladenöffnungsgesetze. 3️⃣ Arbeiten im Alter: Neben einer Erhöhung des Referenzalters zur Sicherung unserer Altersvorsorge muss das Arbeiten über das ordentliche Rentenalter hinaus steuerlich attraktiv werden: Auf Erwerbseinkommen sollen bei fortgesetzter Erwerbstätigkeit keine Steuern mehr erhoben werden. 📢 Es ist Zeit für ein Update!",2025-05-01 19:07:08+00:00,2,315,9,-0.11,1,1.7392506314903171
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3622807586236514397_3254768218,"🔧 Update für die Arbeitswelt statt Klassenkampf. Während die JUSO mit gewaltverherrlichenden Parolen provozieren und spalten, setzen wir auf Lösungen. Wer solche Aufrufe nicht löscht und sich klar davon distanziert, muss Verantwortung übernehmen – besonders dann, wenn am 1. Mai Menschen zu Schaden kommen. Die Schweiz braucht Fortschritt, nicht Extremismus!🚀",2025-05-01 09:39:01+00:00,8,234,3,-0.14,0,0.18976985686219505
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3617999267007873428_3254768218,Heute ist International Girls in ICT -Tag 👩‍💻  Wir fordern echte Chancen statt Quoten: 👉 Frühe Orientierung an Schulen mit praxisnahen Einblicken in technische Berufe. 👉 Mehr Sichtbarkeit für Frauen in Tech. 👉 Chancengleichheit von Anfang an - unabhängig von Rollenbildern.,2025-04-24 18:28:05+00:00,2,101,10,0.0,0,0.33383228864564796
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3617957222558120829_3254768218,"📉 Bye-bye Agrarzölle – Jetzt erst recht! Die Schweiz muss ihre Agrarzollpolitik endlich überdenken: Agrarzölle verhindern seit Jahren den Abschluss zentraler Freihandelsabkommen und stehen einer ambitionierten Aussenwirtschaftspolitik im Weg. Betrachtet man die anfallenden Kosten pro Haushalt, fällt auf, dass diese aufgrund der Marktabschottung allein bereits bei über CHF 700 pro Jahr für teurere Lebensmittel liegen. Kurzum: Landwirtschaftszölle sind teuer, asozial und innovationsfeindlich.  Für uns ist klar: Es gilt, den Grenzschutz auch im Agrarbereich – bspw. mit einer Übergangsphase von 10 Jahren – graduell zu senken, damit Schweizer Konsumenten wie Produzenten in den Genuss der Vorteile des Freihandels kommen! 🚜",2025-04-24 18:25:22+00:00,8,142,33,-0.73,0,4.302705273333957
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3615105410294069409_3254768218,"Legalize it! 🌿 Die Legalisierung von Cannabis bekämpft den Schwarzmarkt effektiv und schützt Konsumenten: saubere Produkte, klare Dosierung, regulierter Zugang statt Strafverfolgung. Das Verbot vieler Substanzen ist historisch bedingt – nicht sachlich. Eine sachliche Drogenpolitik muss sich an Fakten und nicht an Tabus orientieren 🔄🚀.",2025-04-20 18:36:49+00:00,2,63,2,-0.17,0,-1.2202451117971747
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3614928007031414142_3254768218,"🐣 Frohe Ostern! Wir wünschen euch frohe Ostern, gutes Wetter und hoffentlich ein prall gefülltes Osternest. 🌞🥚🌷 #Jungfreisinn #Ostern #Feiertage #Freiheit",2025-04-20 12:43:42+00:00,1,53,0,0.74,0,-1.6124208688059376
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3611277245201888086_3254768218,"Letzten Monat fand die Frühjahrssession statt. Es gab viele spannende Debatten 1️⃣ Oberst Pfister, Verteidigungsfähigkeit 2️⃣ Juso-Enteignungsinitiative abgelehnt 3️⃣ Rückschritt für Individualbesteuerung",2025-04-15 11:51:20+00:00,2,89,0,0.07,1,-1.3491595721458196
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3610488809103892686_3254768218,"Wir blicken zurück auf einen gelungenen dreitätigen Kongress im schönen Bündnerland.🏔️ Spannende Inputs und inspirierende Gespräche haben die Tage geprägt. 🙌 Vernetzt, inspiriert, gestärkt – danke, dass ihr dabei wart! 😊",2025-04-14 09:47:54+00:00,8,102,0,1.0,0,-1.2540929927963327
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3598407294991780107_3254768218,"🚨 Frontalangriff auf die Schweiz – von Jungsozialisten, die noch nie gearbeitet haben.  💥 50 % Erbschaftssteuer? KMU zerstören, Jobs vernichten & Kapital vertreiben mittels Juso-Initiative? WTF! Hände weg von unserem Wohlstand! Die Enteignungsinitiative gehört abgelehnt.",2025-03-28 17:41:44+00:00,2,152,2,-1.0,0,-0.5694046839429943
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3594858952403787909_3254768218,Kongress-Weekend der Jungfreisinnigen Schweiz in Davos | Week-end de congrès des jeunes libéraux-radicaux suisses à Davos 🏔️📣💙,2025-03-23 20:12:39+00:00,2,195,13,0.0,0,1.4998082140518285
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3588297625245910134_3254768218,"Pauline Blanc stellt sich als Vizepräsidentin (für die lateinische Schweiz) zur Wahl! Nach vier Jahren im Vorstand der Jungfreisinnigen Waadt, davon zwei Jahre als Präsidentin, möchte sie  nun auf nationaler Ebene Verantwortung übernehmen. Die Vorstandswahlen finden am nächsten Kongress  in Davos statt.",2025-03-14 18:53:53+00:00,1,88,2,0.58,0,-1.037424766894315
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3587547787676065576_3254768218,"Die reichsten 5% der Schweizer zahlen bereits 90% der Vermögenssteuern. Was passiert, wenn diese 5% wegen der JUSO-Initiative das Land verlassen? Die Rechnung zahlt der Mittelstand! 💸 👉 Keine gefährlichen Experimente – Nein zur schädlichen JUSO-Initiative!❌",2025-03-13 18:04:58+00:00,2,147,4,0.91,0,-0.2869211338759472
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3585394732591308617_3254768218,"📢 Kein Social-Media-Verbot für Jugendliche! 🚫📱 Unser Präsident, Jonas Lüthy, in der #SRFArena: Ein Verbot von Sozialen Medien ist die falsche Lösung. Statt Bevormundung braucht es digitale Bildung, Medienkompetenz und elterliche Verantwortung. Junge Menschen müssen mitreden dürfen, auch sie haben ein Recht auf Teilhabe.",2025-03-10 18:47:17+00:00,2,156,0,-1.0,0,-0.8592010478061558
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3584697268322378187_3254768218,"Endlich ist es wieder soweit! 🥳 Vom 21. bis 23. März 2025 findet unser jährlicher Kongress in Davos in Graubünden statt. Wir freuen uns, Euch im Kongresszentrum Davos begrüssen zu dürfen! Melde dich jetzt an und sichere dir dein Ticket 🙌🏻",2025-03-09 19:40:39+00:00,8,111,2,0.22,0,-0.8692300495836842
